slurp_id,sentence,intent,entities,slot_string
15967,see if there is something related to my job,general_quirky,[],O O O O O O O O O
10580,remove buying eggs item from to do list,lists_remove,"[{""span"": [5, 6], ""type"": ""list_name""}]",O O O O O B-list_name I-list_name O
12499,is there a train ticket available for boston tomorrow,transport_query,"[{""span"": [3], ""type"": ""transport_type""}, {""span"": [7], ""type"": ""place_name""}, {""span"": [8], ""type"": ""date""}]",O O O B-transport_type O O O B-place_name B-date
6092,is it going to be cloudy in london during the weekend,weather_query,"[{""span"": [5], ""type"": ""weather_descriptor""}, {""span"": [7], ""type"": ""place_name""}, {""span"": [10], ""type"": ""date""}]",O O O O O B-weather_descriptor O B-place_name O O B-date
15712,i want to make a complaint to the consumer,social_post,"[{""span"": [8], ""type"": ""business_name""}]",O O O O O O O O B-business_name
7435,may i ask you to remove next event from my calendar,calendar_remove,[],O O O O O O O O O O O
3462,send me a wake up alert at seven am tomorrow morning,alarm_set,"[{""span"": [3, 4], ""type"": ""alarm_type""}, {""span"": [7, 8], ""type"": ""time""}, {""span"": [9], ""type"": ""date""}, {""span"": [10], ""type"": ""timeofday""}]",O O O B-alarm_type I-alarm_type O O B-time I-time B-date B-timeofday
4706,what is the forecast in my area today,weather_query,"[{""span"": [7], ""type"": ""date""}]",O O O O O O O B-date
1923,show me boston's current time,datetime_query,"[{""span"": [2, 3], ""type"": ""place_name""}]",O O B-place_name I-place_name O O
10289,let's play a game how about tic tac toe,play_game,"[{""span"": [7, 8, 9], ""type"": ""game_name""}]",O O O O O O O B-game_name I-game_name I-game_name
9433,put on a playlist of danish music,play_music,"[{""span"": [5], ""type"": ""music_genre""}]",O O O O O B-music_genre O
10089,what is the best meatball recipe,cooking_recipe,"[{""span"": [4], ""type"": ""food_type""}]",O O O O B-food_type O
9366,please play some music,play_radio,[],O O O O
3987,could you please set an alarm at six am,alarm_set,"[{""span"": [7, 8], ""type"": ""time""}]",O O O O O O O B-time I-time
3931,can you play katy perry,play_music,"[{""span"": [3, 4], ""type"": ""artist_name""}]",O O O B-artist_name I-artist_name
1867,climate details now,weather_query,[],O O O
13270,how did charlize theron learn how to speak english,qa_factoid,"[{""span"": [2, 3], ""type"": ""person""}]",O O B-person I-person O O O O O
3597,i want to sleep,iot_hue_lightoff,[],O O O O
13210,what is your country,general_quirky,[],O O O O
2193,make an alarm,alarm_set,[],O O O
4143,hey siri what is in the world news right now,news_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name O O O
13656,what are the longest rivers in the world,qa_factoid,"[{""span"": [7], ""type"": ""place_name""}]",O O O O O O O B-place_name
13560,what is the definition of business,qa_definition,"[{""span"": [5], ""type"": ""definition_word""}]",O O O O O B-definition_word
8944,add remainder,calendar_set,[],O O
17053,search nandy containing payment,email_query,[],O O O O
3374,if i call mike in california at six pm what will his time be,datetime_convert,"[{""span"": [3], ""type"": ""person""}, {""span"": [5], ""type"": ""place_name""}, {""span"": [7, 8], ""type"": ""time""}]",O O O B-person O B-place_name O B-time I-time O O O O O
10025,tell me how to cook a cheese souffle,cooking_recipe,"[{""span"": [6, 7], ""type"": ""food_type""}]",O O O O O O B-food_type I-food_type
2723,what is this music called,music_query,[],O O O O O
11192,please remove dallas from my travel itinerary,lists_remove,"[{""span"": [5, 6], ""type"": ""list_name""}]",O O O O O B-list_name I-list_name
14876,what is the mean sea level of that place,qa_factoid,[],O O O O O O O O O
12041,ask a pub in my area,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type O O O
7423,meeting this monday,calendar_set,"[{""span"": [0], ""type"": ""event_name""}, {""span"": [2], ""type"": ""date""}]",B-event_name O B-date
11347,go to next episode,play_podcasts,"[{""span"": [2, 3], ""type"": ""podcast_descriptor""}]",O O B-podcast_descriptor I-podcast_descriptor
15279,check my social notifications,calendar_query,[],O O O O
1728,please confirm the weather for the thirteenth of this month,weather_query,"[{""span"": [6], ""type"": ""date""}, {""span"": [8, 9], ""type"": ""date""}]",O O O O O O B-date O B-date I-date
8015,do i have a date for tonight,calendar_query,"[{""span"": [6], ""type"": ""timeofday""}]",O O O O O O B-timeofday
12938,seven times seven,qa_maths,[],O O O
1529,play songs by nkotb,play_music,"[{""span"": [3], ""type"": ""artist_name""}]",O O O B-artist_name
16561,check my email,email_query,[],O O O
14569,what is the most densely populated country in the world,qa_factoid,"[{""span"": [9], ""type"": ""place_name""}]",O O O O O O O O O B-place_name
8600,give me more information about the scheduled event on the thirtieth of march alexa,calendar_query,"[{""span"": [10, 11, 12], ""type"": ""date""}]",O O O O O O O O O O B-date I-date I-date O
14209,how old was elvis when he died,qa_factoid,"[{""span"": [3], ""type"": ""person""}]",O O O B-person O O O
3502,please turn off the lights in the bedroom,iot_hue_lightoff,"[{""span"": [7], ""type"": ""house_place""}]",O O O O O O O B-house_place
12586,when is the next train to new york,transport_query,"[{""span"": [4], ""type"": ""transport_type""}, {""span"": [6, 7], ""type"": ""place_name""}]",O O O O B-transport_type O B-place_name I-place_name
6911,who is scheduled for tomorrow's meeting,calendar_query,"[{""span"": [4, 5], ""type"": ""date""}, {""span"": [6], ""type"": ""event_name""}]",O O O O B-date I-date B-event_name
11473,i want to hear yesterday's podcast from my favorite channel,play_podcasts,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date O O O O O
16708,locate information on john smith about his work location,email_querycontact,"[{""span"": [3, 4], ""type"": ""person""}]",O O O B-person I-person O O O O
15072,how would you describe the sun,qa_definition,"[{""span"": [4, 5], ""type"": ""definition_word""}]",O O O O B-definition_word I-definition_word
8776,set reminder at three pm,calendar_set,"[{""span"": [3, 4], ""type"": ""time""}]",O O O B-time I-time
14445,tell me where should i go in world tour and which places are most important,recommendation_locations,[],O O O O O O O O O O O O O O O
17079,send a sorry for your loss email to pat,email_sendemail,"[{""span"": [8], ""type"": ""person""}]",O O O O O O O O B-person
5053,give me music news,news_query,"[{""span"": [2], ""type"": ""news_topic""}]",O O B-news_topic O
5397,turn off lights of kitchen,iot_hue_lightoff,"[{""span"": [4], ""type"": ""house_place""}]",O O O O B-house_place
6415,my upcoming events,calendar_query,[],O O O
2640,tell me about blank,news_query,"[{""span"": [3], ""type"": ""news_topic""}]",O O O B-news_topic
10481,run over my to do list with me,lists_query,[],O O O O O O O O
11975,which shops can i find in milan,recommendation_locations,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
349,will there be snow tomorrow,weather_query,"[{""span"": [3], ""type"": ""weather_descriptor""}, {""span"": [4], ""type"": ""date""}]",O O O B-weather_descriptor B-date
13594,how many kilometers are in a mile,qa_factoid,[],O O O O O O O
5877,the music of this song is very melodious and relaxing,music_likeness,[],O O O O O O O O O O
3428,can you put the lights on the high setting,iot_hue_lighton,[],O O O O O O O O O
13427,can you give me a rundown on john legend,qa_factoid,"[{""span"": [7, 8], ""type"": ""person""}]",O O O O O O O B-person I-person
13485,why people who reads may not be the most courteous and well born,general_quirky,[],O O O O O O O O O O O O O
3154,turn off the lights in the kitchen,iot_hue_lightoff,"[{""span"": [6], ""type"": ""house_place""}]",O O O O O O B-house_place
2698,order two cheeseburgers from wings n. ale on university drive,takeaway_order,"[{""span"": [2], ""type"": ""food_type""}, {""span"": [4, 5, 6], ""type"": ""business_name""}]",O O B-food_type O B-business_name I-business_name I-business_name O O O
7177,please send a mail to mr richard stating that i going to met him on first of february twenty seventeen at five pm at this office,email_sendemail,"[{""span"": [5, 6], ""type"": ""person""}, {""span"": [12, 13], ""type"": ""event_name""}, {""span"": [15, 16, 17, 18, 19], ""type"": ""date""}, {""span"": [21, 22], ""type"": ""time""}, {""span"": [25], ""type"": ""place_name""}]",O O O O O B-person I-person O O O O O B-event_name I-event_name O B-date I-date I-date I-date I-date O B-time I-time O O B-place_name
8601,what is the date for the event scheduled on the twentieth of february,calendar_query,"[{""span"": [10, 11, 12], ""type"": ""date""}]",O O O O O O O O O O B-date I-date I-date
4749,is it gonna rain,weather_query,"[{""span"": [4], ""type"": ""weather_descriptor""}]",O O O O B-weather_descriptor
2372,increase the intensity of the lighting in the room,iot_hue_lightup,"[{""span"": [8], ""type"": ""house_place""}]",O O O O O O O O B-house_place
3250,i want to order some takeaway food,takeaway_order,"[{""span"": [5], ""type"": ""order_type""}]",O O O O O B-order_type O
12426,what are the train times between eight am and ten am at east chicago station going west on sunday,transport_query,"[{""span"": [3], ""type"": ""transport_type""}, {""span"": [6, 7], ""type"": ""time""}, {""span"": [9, 10], ""type"": ""time""}, {""span"": [12, 13, 14], ""type"": ""place_name""}, {""span"": [16], ""type"": ""place_name""}, {""span"": [18], ""type"": ""date""}]",O O O B-transport_type O O B-time I-time O B-time I-time O B-place_name I-place_name I-place_name O B-place_name O B-date
15989,is this person sent any email,email_query,[],O O O O O O
6653,the definition of beauty,general_quirky,[],O O O O
5104,olly what time is it in denver,datetime_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
11291,what is my most played podcast,play_podcasts,"[{""span"": [3, 4], ""type"": ""podcast_name""}]",O O O B-podcast_name I-podcast_name O
871,add opinion,music_likeness,[],O O
10189,show chicken tikka recipe,cooking_recipe,"[{""span"": [1, 2], ""type"": ""food_type""}]",O B-food_type I-food_type O
10986,remove my grocery list,lists_remove,"[{""span"": [2], ""type"": ""list_name""}]",O O B-list_name O
13315,try following these steps to select the correct answer,qa_factoid,[],O O O O O O O O O
11533,could you skip ahead to the next episode,play_podcasts,"[{""span"": [2], ""type"": ""player_setting""}, {""span"": [6, 7], ""type"": ""podcast_descriptor""}]",O O B-player_setting O O O B-podcast_descriptor I-podcast_descriptor
12157,get me a train ticket to go to,transport_ticket,"[{""span"": [3], ""type"": ""transport_type""}]",O O O B-transport_type O O O O
7348,add all the event of march happening in rccg to my calendar,calendar_set,"[{""span"": [5], ""type"": ""date""}, {""span"": [8], ""type"": ""place_name""}]",O O O O O B-date O O B-place_name O O O
9742,i want to hear more audiobook,play_audiobook,"[{""span"": [5], ""type"": ""media_type""}]",O O O O O B-media_type
5403,will the restaurant deliver the order,takeaway_query,"[{""span"": [2], ""type"": ""business_type""}, {""span"": [3], ""type"": ""order_type""}]",O O B-business_type B-order_type O O
1734,play the rock music for me,play_music,"[{""span"": [2], ""type"": ""music_genre""}]",O O B-music_genre O O O
6146,find jokes on the web,general_joke,[],O O O O O
5921,tell me about the most recent road construction on route seventy,news_query,[],O O O O O O O O O O O
953,will you please mute my speakers,audio_volume_mute,[],O O O O O O
11058,how many lists are open,lists_query,[],O O O O O
9621,i want the ryan seacrest show on the radio in the kitchen,play_radio,"[{""span"": [11], ""type"": ""house_place""}]",O O O O O O O O O O O B-house_place
736,could you please yell the answer out to me,audio_volume_up,[],O O O O O O O O O
4708,what day of the week is the twenty first of may,datetime_query,"[{""span"": [7, 8, 9, 10], ""type"": ""date""}]",O O O O O O O B-date I-date I-date I-date
4665,what is the weather in columbus,weather_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
5315,what is happening in the world right now check bbc,news_query,"[{""span"": [5], ""type"": ""place_name""}, {""span"": [9], ""type"": ""media_type""}]",O O O O O B-place_name O O O B-media_type
10606,what is the number of food items on the list,lists_query,[],O O O O O O O O O O
8094,when the meeting start,calendar_query,"[{""span"": [2], ""type"": ""event_name""}]",O O B-event_name O
12347,in jodhpur traffic level is very low,transport_traffic,"[{""span"": [1], ""type"": ""place_name""}]",O B-place_name O O O O O
4448,unmute,audio_volume_up,[],O
12592,please purchase me a train ticket to atlanta,transport_ticket,"[{""span"": [4], ""type"": ""transport_type""}, {""span"": [7], ""type"": ""place_name""}]",O O O O B-transport_type O O B-place_name
9395,hey olly what is on the radio right now,play_radio,[],O O O O O O O O O
4598,does that restaurant deliver,takeaway_query,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type O
14464,nearest restaurants available at this time,recommendation_locations,"[{""span"": [1], ""type"": ""business_type""}]",O B-business_type O O O O
9730,please start my music,play_music,"[{""span"": [1], ""type"": ""player_setting""}, {""span"": [3], ""type"": ""media_type""}]",O B-player_setting O B-media_type
10236,after cooking the stuffs add some masala content and cook it again in a tawa and serve,cooking_recipe,[],O O O O O O O O O O O O O O O O O
9418,listen to npr radio,play_radio,"[{""span"": [2], ""type"": ""radio_name""}]",O O B-radio_name O
2295,please provide me with notifications on the election results,news_query,"[{""span"": [7], ""type"": ""news_topic""}]",O O O O O O O B-news_topic O
10623,olly add diapers in cosmetic list,lists_createoradd,[],O O O O O O
11044,list check,lists_query,[],O O
11206,delete the list brads appointments,lists_remove,"[{""span"": [3, 4], ""type"": ""list_name""}]",O O O B-list_name I-list_name
14466,where is nayagara falls located,qa_factoid,"[{""span"": [2], ""type"": ""place_name""}]",O O B-place_name O O
7308,delete my calendar,calendar_remove,[],O O O
15697,complain to amazon customer service for me,social_post,"[{""span"": [2, 3, 4], ""type"": ""business_name""}]",O O B-business_name I-business_name I-business_name O O
7429,meeting next week monday,calendar_set,"[{""span"": [0], ""type"": ""event_name""}, {""span"": [1, 2], ""type"": ""date""}, {""span"": [3], ""type"": ""date""}]",B-event_name B-date I-date B-date
14760,what is the definition for the word pontificate,qa_definition,"[{""span"": [7], ""type"": ""definition_word""}]",O O O O O O O B-definition_word
4002,play rap,music,"[{""span"": [1], ""type"": ""music_genre""}]",O B-music_genre
15422,send this message to at microsoft on twitter,social_post,"[{""span"": [4], ""type"": ""business_name""}]",O O O O B-business_name O O
16860,i emailed conrad a week ago please remind me what i wrote,email_query,"[{""span"": [2], ""type"": ""person""}, {""span"": [3, 4, 5], ""type"": ""date""}]",O O B-person B-date I-date I-date O O O O O O
2854,stop making sounds for forty minutes,audio_volume_mute,"[{""span"": [4, 5], ""type"": ""time""}]",O O O O B-time I-time
12760,train schedule,transport_query,"[{""span"": [0], ""type"": ""transport_type""}]",B-transport_type O
661,please can i know what time will it be at six pm here in australia,datetime_convert,"[{""span"": [10, 11], ""type"": ""time""}, {""span"": [14], ""type"": ""place_name""}]",O O O O O O O O O O B-time I-time O O B-place_name
15158,may i know what is trending in social media,social_query,"[{""span"": [7, 8], ""type"": ""media_type""}]",O O O O O O O B-media_type I-media_type
2657,play the fifty songs i listen to most often,play_music,[],O O O O O O O O O
470,turn off lamp,hue_lightoff,"[{""span"": [2], ""type"": ""device_type""}]",O O B-device_type
7252,reschedule the party to thursday,calendar_remove,"[{""span"": [2], ""type"": ""event_name""}, {""span"": [4], ""type"": ""date""}]",O O B-event_name O B-date
11811,what is playing at amc twenty,recommendation_movies,"[{""span"": [4, 5], ""type"": ""place_name""}]",O O O O B-place_name I-place_name
13650,what is the square root of ten,qa_maths,[],O O O O O O O
16511,send chris an email say do you have plans tonight want to go to dinner,email_sendemail,"[{""span"": [1], ""type"": ""person""}, {""span"": [9], ""type"": ""timeofday""}, {""span"": [14], ""type"": ""meal_type""}]",O B-person O O O O O O O B-timeofday O O O O B-meal_type
15604,contact walmart customer service with a complaint via tweet,social_post,"[{""span"": [1, 2, 3], ""type"": ""business_name""}, {""span"": [8], ""type"": ""media_type""}]",O B-business_name I-business_name I-business_name O O O O B-media_type
16177,answer the email,email_sendemail,[],O O O
8995,set rotating event,calendar_set,"[{""span"": [1, 2], ""type"": ""event_name""}]",O B-event_name I-event_name
1270,what's the news,news_query,[],O O O O
15860,send email to mom asking about the weather,email_sendemail,"[{""span"": [3], ""type"": ""relation""}]",O O O B-relation O O O O
4229,can you turn off my bedroom lamp,iot_hue_lightoff,"[{""span"": [5], ""type"": ""house_place""}]",O O O O O B-house_place O
6409,economy,general_quirky,[],O
7081,please set a reminder for my five pm meeting today,calendar_set,"[{""span"": [6, 7], ""type"": ""time""}, {""span"": [8], ""type"": ""event_name""}, {""span"": [9], ""type"": ""date""}]",O O O O O O B-time I-time B-event_name B-date
12771,find a train going from prague to brno,transport_query,"[{""span"": [2], ""type"": ""transport_type""}, {""span"": [5], ""type"": ""place_name""}, {""span"": [7], ""type"": ""place_name""}]",O O B-transport_type O O B-place_name O B-place_name
9118,let me know about my meetings after some days,calendar_query,"[{""span"": [5], ""type"": ""event_name""}, {""span"": [6, 7, 8], ""type"": ""date""}]",O O O O O B-event_name B-date I-date I-date
6179,do i need snow boots,weather_query,"[{""span"": [3, 4], ""type"": ""weather_descriptor""}]",O O O B-weather_descriptor I-weather_descriptor
4629,play some classic rock before i lose my mind,play_music,"[{""span"": [2, 3], ""type"": ""music_genre""}]",O O B-music_genre I-music_genre O O O O O
4122,let me know the alarm time,alarm_query,[],O O O O O O
9782,play it after five minutes,play_audiobook,"[{""span"": [2, 3, 4], ""type"": ""time""}]",O O B-time I-time I-time
11775,show me thai food near me,recommendation_locations,"[{""span"": [2], ""type"": ""food_type""}]",O O B-food_type O O O
6299,olly i am tired,general_quirky,[],O O O O
13422,how do i,qa_factoid,[],O O O
12239,what is the fastest route to my grandmother's house,transport_query,"[{""span"": [7, 8], ""type"": ""relation""}, {""span"": [9], ""type"": ""place_name""}]",O O O O O O O B-relation I-relation B-place_name
11840,where should i go this weekend,recommendation_events,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date
12641,please book the five pm train to rockville,transport_ticket,"[{""span"": [3, 4], ""type"": ""time""}, {""span"": [5], ""type"": ""transport_type""}, {""span"": [7], ""type"": ""place_name""}]",O O O B-time I-time B-transport_type O B-place_name
12226,buy a train ticket,transport_ticket,"[{""span"": [2], ""type"": ""transport_type""}]",O O B-transport_type O
8654,add an event labeled dan's graduation party may fifth in goshen,calendar_set,"[{""span"": [4, 5, 6, 7], ""type"": ""event_name""}, {""span"": [8, 9], ""type"": ""date""}, {""span"": [11], ""type"": ""place_name""}]",O O O O B-event_name I-event_name I-event_name I-event_name B-date I-date O B-place_name
5418,anything i need to know,general_quirky,[],O O O O O
3475,wake me at daybreak,alarm_set,"[{""span"": [3], ""type"": ""time""}]",O O O B-time
14945,what does apple of my eye mean,qa_definition,"[{""span"": [2, 3, 4, 5], ""type"": ""definition_word""}]",O O B-definition_word I-definition_word I-definition_word I-definition_word O
808,make coffee at eight am,iot_coffee,"[{""span"": [3, 4], ""type"": ""time""}]",O O O B-time I-time
2061,please play jazz music,play_music,"[{""span"": [2], ""type"": ""music_genre""}]",O O B-music_genre O
3666,cut off the bathroom lights,iot_hue_lightoff,"[{""span"": [3], ""type"": ""house_place""}]",O O O B-house_place O
3795,how many degrees is it in houston right now,weather_query,"[{""span"": [2], ""type"": ""weather_descriptor""}, {""span"": [6], ""type"": ""place_name""}]",O O B-weather_descriptor O O O B-place_name O O
11253,please add new item to list,lists_createoradd,[],O O O O O O
12913,call a taxi for me to arrive tonight at five,transport_taxi,"[{""span"": [2], ""type"": ""transport_type""}, {""span"": [7], ""type"": ""timeofday""}, {""span"": [9], ""type"": ""time""}]",O O B-transport_type O O O O B-timeofday O B-time
1132,put alarm on,alarm_set,[],O O O
11381,play volume two of nutritional facts,play_podcasts,"[{""span"": [4, 5], ""type"": ""podcast_name""}]",O O O O B-podcast_name I-podcast_name
187,turn up the volume,audio_volume_up,[],O O O O
1174,give a pleasant sound,audio_volume_other,[],O O O O
1952,what is the time in perth,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
6592,start a small chart,general_quirky,[],O O O O
1592,play me some melody song,play_music,"[{""span"": [3], ""type"": ""music_genre""}]",O O O B-music_genre O
11501,move to next episode,play_podcasts,"[{""span"": [0], ""type"": ""player_setting""}, {""span"": [2, 3], ""type"": ""podcast_descriptor""}]",B-player_setting O B-podcast_descriptor I-podcast_descriptor
2409,whats the date today,query,"[{""span"": [4], ""type"": ""date""}]",O O O O B-date
16547,i'd like to email mary and ask if she wanted to meet up after work at tgi friday's,email_sendemail,"[{""span"": [5], ""type"": ""person""}]",O O O O O B-person O O O O O O O O O O O O O O
9683,play book,play_audiobook,[],O O
3981,please turn on my spotify playlist,music,"[{""span"": [4, 5], ""type"": ""playlist_name""}]",O O O O B-playlist_name I-playlist_name
6269,what is the best way to live,general_quirky,[],O O O O O O O
15824,are there any email updates,email_query,[],O O O O O
3256,give me the most recent stuff you have angelina jolie,general_quirky,"[{""span"": [8, 9], ""type"": ""person""}]",O O O O O O O O B-person I-person
2359,get louder,audio_volume_up,[],O O
5303,alexa what is the weather going to be like on march twentieth two thousand and seventeen,weather_query,"[{""span"": [10, 11, 12, 13, 14, 15], ""type"": ""date""}]",O O O O O O O O O O B-date I-date I-date I-date I-date I-date
13550,can you tell me when friday the thirteenth will be playing on tv this year,general_quirky,"[{""span"": [5, 6, 7], ""type"": ""date""}, {""span"": [13, 14], ""type"": ""date""}]",O O O O O B-date I-date I-date O O O O O B-date I-date
5077,it seems cold,weather_query,"[{""span"": [2], ""type"": ""weather_descriptor""}]",O O B-weather_descriptor
4433,play some music from metal genre,play_music,"[{""span"": [4], ""type"": ""music_genre""}]",O O O O B-music_genre O
1331,whose song is this,music_query,[],O O O O
2076,switch on all the lights,iot_hue_lighton,[],O O O O O
6772,add an event to my calendar,calendar_set,[],O O O O O O
15088,what is exchange for the us and euro,qa_currency,"[{""span"": [5], ""type"": ""currency_name""}, {""span"": [7], ""type"": ""currency_name""}]",O O O O O B-currency_name O B-currency_name
10698,please provide the contents of the list,lists_query,[],O O O O O O O
4540,turn up media volume,audio_volume_up,[],O O O O
2776,turn lights in the room off,iot_hue_lightoff,"[{""span"": [4], ""type"": ""house_place""}]",O O O O B-house_place O
7342,check the events on calendar and delete the next event,calendar_remove,[],O O O O O O O O O O
7625,set a reminder alert for saturday nine am towards payment of electricity bill,calendar_set,"[{""span"": [5], ""type"": ""date""}, {""span"": [6, 7], ""type"": ""time""}, {""span"": [9, 10, 11, 12], ""type"": ""event_name""}]",O O O O O B-date B-time I-time O B-event_name I-event_name I-event_name I-event_name
3709,when was this song first recorded,music_query,[],O O O O O O
16735,please open a reply to the email,email_sendemail,[],O O O O O O O
7478,tell me all the pending reminders,calendar_query,[],O O O O O O
5910,play funk music,play_music,"[{""span"": [1], ""type"": ""music_genre""}]",O B-music_genre O
2646,pull up lights control,iot_hue_lightup,[],O O O O
2019,transition lights to blue to green to yellow,iot_hue_lightchange,"[{""span"": [3], ""type"": ""color_type""}, {""span"": [5], ""type"": ""color_type""}, {""span"": [7], ""type"": ""color_type""}]",O O O B-color_type O B-color_type O B-color_type
8450,set a reminder for five pm tomorrow,calendar_set,"[{""span"": [4, 5], ""type"": ""time""}, {""span"": [6], ""type"": ""date""}]",O O O O B-time I-time B-date
9218,what are the new rock radio stations,play_radio,"[{""span"": [4], ""type"": ""music_genre""}]",O O O O B-music_genre O O
7288,alert me about birthday of wife in advance,calendar_set,"[{""span"": [3], ""type"": ""event_name""}, {""span"": [5], ""type"": ""relation""}]",O O O B-event_name O B-relation O O
5045,please turn down the lights in the living room,iot_hue_lightdim,"[{""span"": [7, 8], ""type"": ""house_place""}]",O O O O O O O B-house_place I-house_place
3238,turn off lights in my room,iot_hue_lightoff,"[{""span"": [5], ""type"": ""house_place""}]",O O O O O B-house_place
8306,remind me of dinner with mom tonight on my calendar,calendar_set,"[{""span"": [3], ""type"": ""meal_type""}, {""span"": [5], ""type"": ""relation""}, {""span"": [6], ""type"": ""timeofday""}]",O O O B-meal_type O B-relation B-timeofday O O O
15426,is everyone on my facebook list watching the game,social_query,"[{""span"": [4], ""type"": ""media_type""}]",O O O O B-media_type O O O O
2739,i intended to do it,general_quirky,[],O O O O O
16157,do i have the reply from charlotte relating to yesterdays enquiry,email_query,"[{""span"": [6], ""type"": ""person""}, {""span"": [9], ""type"": ""date""}]",O O O O O O B-person O O B-date O
8700,inform me about meetings,calendar_query,"[{""span"": [3], ""type"": ""event_name""}]",O O O B-event_name
1248,can you tell me today's date,datetime_query,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date O
876,play kari jobe for me,play_music,"[{""span"": [1, 2], ""type"": ""artist_name""}]",O B-artist_name I-artist_name O O
17001,what's the latest email i have,email_query,[],O O O O O O O
10813,alexa add grocery shopping to my to do list,lists_createoradd,"[{""span"": [6, 7], ""type"": ""list_name""}]",O O O O O O B-list_name I-list_name O
12594,google can you book me a ticket on the train for tomorrow,transport_ticket,"[{""span"": [9], ""type"": ""transport_type""}, {""span"": [11], ""type"": ""date""}]",O O O O O O O O O B-transport_type O B-date
8340,clear my next event,calendar_remove,[],O O O O
6004,do i need to carry an umbrella today,weather_query,"[{""span"": [6], ""type"": ""weather_descriptor""}, {""span"": [7], ""type"": ""date""}]",O O O O O O B-weather_descriptor B-date
996,look for irene and play it,play_music,"[{""span"": [2], ""type"": ""song_name""}]",O O B-song_name O O O
7329,set a two day notification before maria's birthday please,calendar_set,"[{""span"": [6, 7], ""type"": ""person""}, {""span"": [8], ""type"": ""event_name""}]",O O O O O O B-person I-person B-event_name O
13328,pull up the menu for the closest mexican restaurant,takeaway_order,"[{""span"": [7], ""type"": ""food_type""}, {""span"": [8], ""type"": ""business_type""}]",O O O O O O O B-food_type B-business_type
5179,i like this song that is playing,music_likeness,[],O O O O O O O
1878,which was that coldplay song i listened to yesterday evening can you play it again,music_query,"[{""span"": [3], ""type"": ""artist_name""}, {""span"": [8], ""type"": ""date""}, {""span"": [9], ""type"": ""timeofday""}]",O O O B-artist_name O O O O B-date B-timeofday O O O O O
11395,jump to the next podcast,play_podcasts,[],O O O O O
14679,person x birthday,qa_factoid,[],O O O
15714,i am grateful if you call the amazon customer service,social_post,"[{""span"": [7, 8, 9], ""type"": ""business_name""}]",O O O O O O O B-business_name I-business_name I-business_name
6358,i got loads of sleep today,quirky,"[{""span"": [5], ""type"": ""date""}]",O O O O O B-date
8946,set up the meeting with justin and katrina,calendar_set,"[{""span"": [3], ""type"": ""event_name""}, {""span"": [5], ""type"": ""person""}, {""span"": [7], ""type"": ""person""}]",O O O B-event_name O B-person O B-person
14816,how he works perfectly,general_quirky,[],O O O O
11394,skip ahead to the next podcast,play_podcasts,[],O O O O O O
1429,make a playlist of all songs of justin bibber and play with shuffle,play_music,"[{""span"": [7, 8], ""type"": ""artist_name""}, {""span"": [12], ""type"": ""player_setting""}]",O O O O O O O B-artist_name I-artist_name O O O B-player_setting
4215,i need the time zone from london england instead of central time zone,datetime_convert,"[{""span"": [6, 7], ""type"": ""time_zone""}, {""span"": [10], ""type"": ""time_zone""}]",O O O O O O B-time_zone I-time_zone O O B-time_zone O O
9950,get me a recipe,cooking_recipe,[],O O O O
94,set an alarm forty minutes from now,alarm_set,"[{""span"": [3, 4, 5, 6], ""type"": ""time""}]",O O O B-time I-time I-time I-time
13097,what is the total number of oceans in the world,qa_factoid,[],O O O O O O O O O O
7163,ten am,calendar_set,"[{""span"": [0, 1], ""type"": ""time""}]",B-time I-time
276,who covered the song one more cup of coffee,music_query,"[{""span"": [4, 5, 6, 7, 8], ""type"": ""song_name""}]",O O O O B-song_name I-song_name I-song_name I-song_name I-song_name
10173,what is a good way to make steak,cooking_recipe,"[{""span"": [7], ""type"": ""food_type""}]",O O O O O O O B-food_type
12621,what time does the train run in beaumont tx,transport_query,"[{""span"": [4], ""type"": ""transport_type""}, {""span"": [7, 8], ""type"": ""place_name""}]",O O O O B-transport_type O O B-place_name I-place_name
12454,when does the last train to clarksville leave,transport_query,"[{""span"": [4], ""type"": ""transport_type""}, {""span"": [6], ""type"": ""place_name""}]",O O O O B-transport_type O B-place_name O
6969,what do i have to do today,calendar_remove,"[{""span"": [6], ""type"": ""date""}]",O O O O O O B-date
2521,show me what's happening,news_query,[],O O O O O
1961,it will be good if you yellowish the light,iot_hue_lightchange,"[{""span"": [6], ""type"": ""color_type""}]",O O O O O O B-color_type O O
268,make the lights brighter,iot_hue_lightup,[],O O O O
16327,did anyone send me any new emails in the last hour,email_query,"[{""span"": [9, 10], ""type"": ""time""}]",O O O O O O O O O B-time I-time
